Tool,Severity,Code,Description,Location,Line
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01468.java,65
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01469.java,65
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01472.java,67
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01629.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01732.java,77
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01804.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01805.java,56
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01808.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01809.java,52
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01810.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01811.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01812.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01813.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01814.java,52
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01815.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01816.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01817.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01818.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01819.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01820.java,54
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01878.java,73
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01886.java,72
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01961.java,59
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01965.java,59
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01966.java,58
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01969.java,58
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02089.java,62
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02172.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02176.java,51
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02183.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02188.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02271.java,58
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02276.java,58
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02279.java,58
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02285.java,57
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02353.java,68
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02361.java,67
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02366.java,67
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02367.java,67
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02368.java,67
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02450.java,56
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02452.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02456.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02538.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02539.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02541.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02631.java,77
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02633.java,78
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02637.java,78
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02639.java,75
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02652.java,77
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02657.java,77
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02727.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02728.java,56
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02729.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02730.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02732.java,53
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02733.java,52
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02734.java,55
CodeQL,warning,java/concatenated-sql-query,"Query built by concatenation with [this expression](1), which may be untrusted.",src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02735.java,55
